d4x,d4y,d8x,d8y,d12x,d12y,d14x,d14y,d16x,d16y,d18x,d18y,d20x,d20y,d23d34_ratio,wh_ratio,C
-0.7360827327138668,0.4946681412538456,-0.2010948744046861,1.0,-0.17457668519894298,0.496828497275031,0.045698518963890315,0.5794988746266996,-0.036416780297376564,0.4375569598248379,0.15699182336742115,0.4931212980612216,0.08038378368198355,0.3701824467167644,3.0027338315640018,0.2448633227053132,0
-0.7084646170109696,0.5135033891299602,-0.15360542165074287,1.0,-0.16835658263025968,0.5295372262197328,0.07020657467667382,0.580586973534643,-0.04455083175976818,0.4584659820203644,0.17751922670633768,0.4945318109498015,0.07277209238438319,0.4026960016463538,2.8676409103963034,0.2535332806112089,0
-0.6908950431160177,0.5198692320266152,-0.1372535529874879,1.0,-0.13162092331526476,0.5366235153721812,0.10640446556126132,0.5851062115855724,-0.004936159755476773,0.4650736477961216,0.21452448374875216,0.4947169952425671,0.11216747100448517,0.39537064280364825,2.7196725809840827,0.2421915211582464,0
-0.6730888546268892,0.5347739831290929,-0.09287033799660276,1.0,-0.11445665800252855,0.523940652618464,0.1331424077099861,0.5751624926395369,0.01535853023209183,0.4478002288021484,0.2541970755138238,0.4919351989025994,0.14649105205918087,0.38318246082703067,2.7101276749622434,0.2556485333531979,0
-0.6808993923677853,0.5339675140369734,-0.09878059875815286,1.0,-0.14010968120538966,0.537282533973306,0.10796897376535,0.5797269483392962,-0.016838870589581757,0.4647494869832066,0.2195405685643548,0.5000797946248615,0.11064979739837484,0.4068074160323319,2.859973156040416,0.2866972971673969,0
-0.6602154448148648,0.5528077226612798,-0.09668454749302724,1.0,-0.10449956118588928,0.5299031048319274,0.14733375370458288,0.5780612494586891,0.02928194417293426,0.4528333436831843,0.2587172965551185,0.487356498630324,0.15593183658491125,0.37575683799576987,2.6138158793544717,0.2764403962072519,0
-0.6588721123756536,0.5494084219728381,-0.09258776921378466,1.0,-0.09852100619230283,0.5303821087822606,0.15484653594011796,0.5786318231893873,0.037661614160554635,0.4520128781816356,0.2739086029562,0.4863929575827787,0.1700166235099697,0.3697117422662908,2.5380936283385997,0.2711391294073844,0
-0.6836658366052241,0.5546501447410214,-0.12143363687209982,1.0,-0.1216187322024388,0.5241977529347291,0.1242031292210997,0.5817918428272143,0.010562505263908615,0.4549402850715147,0.23760121446957075,0.4946054140876872,0.1374618657137541,0.3785917414508991,2.7948036382149826,0.2646638445410128,0
-0.6988863422753764,0.5291325802589888,-0.1359296868156327,1.0,-0.14016165209640435,0.5320688378534959,0.11147125598543596,0.5895968549650097,-0.006494390471808021,0.4653920758984938,0.22093201285356004,0.4978961490745661,0.11866924399944985,0.3824149224672763,2.7615856565297072,0.2727512494432132,0
-0.6945087087003944,0.5158406281001082,-0.1410371414974511,1.0,-0.13710075340656594,0.5204733699480167,0.10466621222367248,0.5809643269962401,-0.002815979039321238,0.4533175581873606,0.2162688597726612,0.4966690791660965,0.12230142008682092,0.3804722514067926,2.8155514955135805,0.2640593736102277,0
